,result,table,_time,x,y,z
,,0,2023-05-17T14:00:09.657Z,42,-32,4153
,,0,2023-05-17T14:00:09.677Z,58,-1,4130
,,0,2023-05-17T14:00:09.697Z,54,-22,4159
,,0,2023-05-17T14:00:09.717Z,47,-15,4147
,,0,2023-05-17T14:00:09.737Z,30,-23,4134
,,0,2023-05-17T14:00:09.757Z,20,-14,4168
,,0,2023-05-17T14:00:09.777Z,59,-45,4153
,,0,2023-05-17T14:00:09.797Z,61,-21,4153
,,0,2023-05-17T14:00:09.817Z,49,1,4145
,,0,2023-05-17T14:00:09.837Z,49,-16,4139
,,0,2023-05-17T14:00:09.857Z,54,-27,4134
,,0,2023-05-17T14:00:09.877Z,46,-37,4147
,,0,2023-05-17T14:00:09.897Z,69,-22,4127
,,0,2023-05-17T14:00:09.917Z,38,-27,4146
,,0,2023-05-17T14:00:09.937Z,49,-26,4142
,,0,2023-05-17T14:00:09.957Z,59,-16,4166
,,0,2023-05-17T14:00:09.977Z,46,-19,4141
,,0,2023-05-17T14:00:09.997Z,44,-22,4131
,,0,2023-05-17T14:00:10.017Z,47,-23,4115
,,0,2023-05-17T14:00:10.037Z,40,-13,4162
,,0,2023-05-17T14:00:10.057Z,53,-10,4130
,,0,2023-05-17T14:00:10.077Z,55,-13,4181
,,0,2023-05-17T14:00:10.097Z,26,-5,4161
,,0,2023-05-17T14:00:10.117Z,52,-19,4144
,,0,2023-05-17T14:00:10.137Z,63,-17,4124
,,0,2023-05-17T14:00:10.157Z,50,-23,4162
,,0,2023-05-17T14:00:10.177Z,44,-22,4153
,,0,2023-05-17T14:00:10.197Z,47,-25,4131
,,0,2023-05-17T14:00:10.217Z,38,-9,4149
,,0,2023-05-17T14:00:10.237Z,57,-36,4180
,,0,2023-05-17T14:00:10.257Z,44,-28,4172
,,0,2023-05-17T14:00:10.277Z,56,-9,4166
,,0,2023-05-17T14:00:10.297Z,53,-18,4129
,,0,2023-05-17T14:00:10.317Z,49,-31,4162
,,0,2023-05-17T14:00:10.337Z,63,-30,4105
,,0,2023-05-17T14:00:10.357Z,36,-31,4121
,,0,2023-05-17T14:00:10.377Z,43,-14,4161
,,0,2023-05-17T14:00:10.397Z,73,-13,4155
,,0,2023-05-17T14:00:10.417Z,21,-16,4128
,,0,2023-05-17T14:00:10.437Z,39,-21,4155
,,0,2023-05-17T14:00:10.457Z,65,-36,4138
,,0,2023-05-17T14:00:10.477Z,54,-7,4161
,,0,2023-05-17T14:00:10.497Z,49,-25,4122
,,0,2023-05-17T14:00:10.517Z,30,-19,4138
,,0,2023-05-17T14:00:10.537Z,40,-3,4126
,,0,2023-05-17T14:00:10.557Z,44,-41,4134
,,0,2023-05-17T14:00:10.577Z,59,-23,4131
,,0,2023-05-17T14:00:10.597Z,33,-16,4122
,,0,2023-05-17T14:00:10.617Z,38,-40,4170
,,0,2023-05-17T14:00:10.637Z,21,-38,4123
,,0,2023-05-17T14:00:10.657Z,35,-16,4151
,,0,2023-05-17T14:00:10.677Z,35,-26,4156
,,0,2023-05-17T14:00:10.697Z,57,-5,4127
,,0,2023-05-17T14:00:10.717Z,52,-2,4132
,,0,2023-05-17T14:00:10.737Z,34,-26,4142
,,0,2023-05-17T14:00:10.757Z,53,-67,4137
,,0,2023-05-17T14:00:10.777Z,43,-1,4155
,,0,2023-05-17T14:00:10.797Z,36,-26,4171
,,0,2023-05-17T14:00:10.817Z,37,-20,4180
,,0,2023-05-17T14:00:10.837Z,43,1,4180
,,0,2023-05-17T14:00:10.857Z,39,-27,4165
,,0,2023-05-17T14:00:10.877Z,58,-16,4136
,,0,2023-05-17T14:00:10.897Z,30,-35,4125
,,0,2023-05-17T14:00:10.917Z,34,-17,4167
,,0,2023-05-17T14:00:10.937Z,64,-22,4109
,,0,2023-05-17T14:00:10.957Z,55,-30,4146
,,0,2023-05-17T14:00:10.977Z,73,-14,4149
,,0,2023-05-17T14:00:10.997Z,51,-33,4115
,,0,2023-05-17T14:00:11.017Z,55,-17,4163
,,0,2023-05-17T14:00:11.037Z,42,-18,4147
,,0,2023-05-17T14:00:11.057Z,25,-47,4136
,,0,2023-05-17T14:00:11.077Z,33,-18,4161
,,0,2023-05-17T14:00:11.097Z,50,-17,4138
,,0,2023-05-17T14:00:11.117Z,45,-25,4144
,,0,2023-05-17T14:00:11.137Z,37,-50,4173
,,0,2023-05-17T14:00:11.157Z,70,-38,4132
,,0,2023-05-17T14:00:11.177Z,38,-17,4170
,,0,2023-05-17T14:00:11.197Z,27,-17,4154
,,0,2023-05-17T14:00:11.217Z,37,-27,4102
,,0,2023-05-17T14:00:11.237Z,43,-29,4122
,,0,2023-05-17T14:00:11.257Z,45,-39,4148
,,0,2023-05-17T14:00:11.277Z,58,-9,4155
,,0,2023-05-17T14:00:11.297Z,49,-14,4169
,,0,2023-05-17T14:00:11.317Z,41,-40,4145
,,0,2023-05-17T14:00:11.337Z,59,-23,4170
,,0,2023-05-17T14:00:11.357Z,44,-24,4192
,,0,2023-05-17T14:00:11.377Z,45,-25,4156
,,0,2023-05-17T14:00:11.397Z,45,-41,4141
,,0,2023-05-17T14:00:11.417Z,40,-27,4163
,,0,2023-05-17T14:00:11.437Z,35,-27,4185
,,0,2023-05-17T14:00:11.457Z,49,-17,4160
,,0,2023-05-17T14:00:11.477Z,69,-15,4148
,,0,2023-05-17T14:00:11.497Z,36,-39,4168
,,0,2023-05-17T14:00:11.517Z,53,-36,4135
,,0,2023-05-17T14:00:11.537Z,45,-18,4151
,,0,2023-05-17T14:00:11.557Z,50,-30,4136
,,0,2023-05-17T14:00:11.577Z,45,-16,4131
,,0,2023-05-17T14:00:11.597Z,59,-41,4171
,,0,2023-05-17T14:00:11.617Z,61,-36,4140
,,0,2023-05-17T14:00:11.637Z,55,-34,4189
,,0,2023-05-17T14:00:11.657Z,70,-28,4151
,,0,2023-05-17T14:00:11.677Z,56,-33,4128
,,0,2023-05-17T14:00:11.697Z,26,-30,4140
,,0,2023-05-17T14:00:11.717Z,85,-39,4159
,,0,2023-05-17T14:00:11.737Z,46,-22,4147
,,0,2023-05-17T14:00:11.757Z,81,-35,4148
,,0,2023-05-17T14:00:11.777Z,52,-28,4156
,,0,2023-05-17T14:00:11.797Z,55,-22,4147
,,0,2023-05-17T14:00:11.817Z,60,-22,4133
,,0,2023-05-17T14:00:11.837Z,43,-24,4149
,,0,2023-05-17T14:00:11.857Z,30,-24,4145
,,0,2023-05-17T14:00:11.877Z,51,-17,4183
,,0,2023-05-17T14:00:11.897Z,66,-25,4117
,,0,2023-05-17T14:00:11.917Z,61,-16,4155
,,0,2023-05-17T14:00:11.937Z,53,-21,4133
,,0,2023-05-17T14:00:11.957Z,48,-39,4163
,,0,2023-05-17T14:00:11.977Z,35,-36,4153
,,0,2023-05-17T14:00:11.997Z,13,-8,4165
,,0,2023-05-17T14:00:12.017Z,61,-11,4172
,,0,2023-05-17T14:00:12.037Z,55,-35,4165
,,0,2023-05-17T14:00:12.057Z,37,-17,4144
,,0,2023-05-17T14:00:12.077Z,60,-29,4128
,,0,2023-05-17T14:00:12.097Z,38,-32,4168
,,0,2023-05-17T14:00:12.117Z,37,-34,4125
,,0,2023-05-17T14:00:12.137Z,51,-33,4164
,,0,2023-05-17T14:00:12.157Z,42,-23,4163
,,0,2023-05-17T14:00:12.177Z,20,-35,4116
,,0,2023-05-17T14:00:12.197Z,33,-28,4162
,,0,2023-05-17T14:00:12.217Z,42,-14,4114
,,0,2023-05-17T14:00:12.237Z,28,-27,4155
,,0,2023-05-17T14:00:12.257Z,49,-32,4138
,,0,2023-05-17T14:00:12.277Z,46,-16,4122
,,0,2023-05-17T14:00:12.297Z,74,-41,4135
,,0,2023-05-17T14:00:12.317Z,31,-19,4160
,,0,2023-05-17T14:00:12.337Z,32,-20,4139
,,0,2023-05-17T14:00:12.357Z,68,-31,4165
,,0,2023-05-17T14:00:12.377Z,48,-21,4142
,,0,2023-05-17T14:00:12.397Z,64,-25,4155
,,0,2023-05-17T14:00:12.417Z,56,-29,4187
,,0,2023-05-17T14:00:12.437Z,62,-22,4137
,,0,2023-05-17T14:00:12.457Z,63,-22,4185
,,0,2023-05-17T14:00:12.477Z,52,-28,4161
,,0,2023-05-17T14:00:12.497Z,15,-31,4148
,,0,2023-05-17T14:00:12.517Z,34,-41,4099
,,0,2023-05-17T14:00:12.537Z,50,-44,4131
,,0,2023-05-17T14:00:12.557Z,55,-31,4144
,,0,2023-05-17T14:00:12.577Z,62,-36,4119
,,0,2023-05-17T14:00:12.597Z,46,-19,4149
,,0,2023-05-17T14:00:12.617Z,30,-39,4200
,,0,2023-05-17T14:00:12.637Z,18,-34,4165
,,0,2023-05-17T14:00:12.657Z,61,-6,4144
,,0,2023-05-17T14:00:12.677Z,45,-15,4140
,,0,2023-05-17T14:00:12.697Z,52,-36,4129
,,0,2023-05-17T14:00:12.717Z,40,-19,4165
,,0,2023-05-17T14:00:12.737Z,51,-27,4147
,,0,2023-05-17T14:00:12.757Z,54,-27,4153
,,0,2023-05-17T14:00:12.777Z,15,-22,4155
,,0,2023-05-17T14:00:12.797Z,40,-18,4120
,,0,2023-05-17T14:00:12.817Z,38,-17,4160
,,0,2023-05-17T14:00:12.837Z,53,-5,4152
,,0,2023-05-17T14:00:12.857Z,37,-27,4142
,,0,2023-05-17T14:00:12.877Z,18,-8,4144
,,0,2023-05-17T14:00:12.897Z,51,-33,4149
,,0,2023-05-17T14:00:12.917Z,23,-32,4155
,,0,2023-05-17T14:00:12.937Z,50,-23,4143
,,0,2023-05-17T14:00:12.957Z,49,-25,4142
,,0,2023-05-17T14:00:12.977Z,56,-33,4122
,,0,2023-05-17T14:00:12.997Z,52,-34,4194
,,0,2023-05-17T14:00:13.017Z,72,-21,4150
,,0,2023-05-17T14:00:13.037Z,15,-40,4134
,,0,2023-05-17T14:00:13.057Z,40,-36,4186
,,0,2023-05-17T14:00:13.077Z,24,-60,4139
,,0,2023-05-17T14:00:13.097Z,27,-30,4123
,,0,2023-05-17T14:00:13.117Z,67,-37,4151
,,0,2023-05-17T14:00:13.137Z,55,-26,4140
,,0,2023-05-17T14:00:13.157Z,58,-18,4133
,,0,2023-05-17T14:00:13.177Z,24,-16,4110
,,0,2023-05-17T14:00:13.197Z,36,-26,4161
,,0,2023-05-17T14:00:13.217Z,49,-38,4121
,,0,2023-05-17T14:00:13.237Z,64,-31,4146
,,0,2023-05-17T14:00:13.257Z,41,-8,4136
,,0,2023-05-17T14:00:13.277Z,49,-13,4152
,,0,2023-05-17T14:00:13.297Z,55,-12,4140
,,0,2023-05-17T14:00:13.317Z,49,-47,4111
,,0,2023-05-17T14:00:13.337Z,50,-20,4163
,,0,2023-05-17T14:00:13.357Z,52,-36,4128
,,0,2023-05-17T14:00:13.377Z,45,-40,4144
,,0,2023-05-17T14:00:13.397Z,52,-30,4155
,,0,2023-05-17T14:00:13.417Z,40,-22,4152
,,0,2023-05-17T14:00:13.437Z,62,-33,4155
,,0,2023-05-17T14:00:13.457Z,40,-17,4163
,,0,2023-05-17T14:00:13.477Z,44,-19,4140
,,0,2023-05-17T14:00:13.497Z,39,-17,4131
,,0,2023-05-17T14:00:13.517Z,68,-15,4124
,,0,2023-05-17T14:00:13.537Z,46,-12,4153
,,0,2023-05-17T14:00:13.557Z,75,-22,4158
,,0,2023-05-17T14:00:13.577Z,55,-27,4154
,,0,2023-05-17T14:00:13.597Z,55,-2,4144
,,0,2023-05-17T14:00:13.617Z,37,-37,4136
,,0,2023-05-17T14:00:13.637Z,59,-31,4155
,,0,2023-05-17T14:00:13.657Z,33,-19,4142
,,0,2023-05-17T14:00:13.677Z,30,-26,4158
,,0,2023-05-17T14:00:13.697Z,34,-9,4146
,,0,2023-05-17T14:00:13.717Z,26,-40,4151
,,0,2023-05-17T14:00:13.737Z,54,-18,4134
,,0,2023-05-17T14:00:13.757Z,56,-8,4163
,,0,2023-05-17T14:00:13.777Z,43,-9,4134
,,0,2023-05-17T14:00:13.797Z,34,-37,4161
,,0,2023-05-17T14:00:13.817Z,77,-16,4151
,,0,2023-05-17T14:00:13.837Z,53,-27,4170
,,0,2023-05-17T14:00:13.857Z,40,-26,4151
,,0,2023-05-17T14:00:13.877Z,40,-3,4168
,,0,2023-05-17T14:00:13.897Z,58,-20,4166
,,0,2023-05-17T14:00:13.917Z,38,-38,4114
,,0,2023-05-17T14:00:13.937Z,30,-36,4146
,,0,2023-05-17T14:00:13.957Z,61,-52,4177
,,0,2023-05-17T14:00:13.977Z,51,-24,4128
,,0,2023-05-17T14:00:13.997Z,64,-21,4139
,,0,2023-05-17T14:00:14.017Z,18,-29,4152
,,0,2023-05-17T14:00:14.037Z,37,-43,4119
,,0,2023-05-17T14:00:14.057Z,73,-36,4151
,,0,2023-05-17T14:00:14.077Z,60,-3,4154
,,0,2023-05-17T14:00:14.097Z,49,-32,4117
,,0,2023-05-17T14:00:14.117Z,50,-23,4122
,,0,2023-05-17T14:00:14.137Z,47,1,4159
,,0,2023-05-17T14:00:14.157Z,31,-15,4115
,,0,2023-05-17T14:00:14.177Z,63,-34,4161
,,0,2023-05-17T14:00:14.197Z,46,-34,4142
,,0,2023-05-17T14:00:14.217Z,68,-18,4140
,,0,2023-05-17T14:00:14.237Z,30,-15,4130
,,0,2023-05-17T14:00:14.257Z,49,-10,4126
,,0,2023-05-17T14:00:14.277Z,58,-21,4150
,,0,2023-05-17T14:00:14.297Z,47,-39,4156
,,0,2023-05-17T14:00:14.317Z,48,-5,4172
,,0,2023-05-17T14:00:14.337Z,36,-16,4147
,,0,2023-05-17T14:00:14.357Z,30,-32,4154
,,0,2023-05-17T14:00:14.377Z,37,-39,4134
,,0,2023-05-17T14:00:14.397Z,66,-50,4131
,,0,2023-05-17T14:00:14.417Z,42,-23,4192
,,0,2023-05-17T14:00:14.437Z,48,-11,4151
,,0,2023-05-17T14:00:14.457Z,73,-24,4148
,,0,2023-05-17T14:00:14.477Z,46,-19,4142
,,0,2023-05-17T14:00:14.497Z,58,-25,4119
,,0,2023-05-17T14:00:14.517Z,46,-10,4141
,,0,2023-05-17T14:00:14.537Z,23,-33,4163
,,0,2023-05-17T14:00:14.557Z,34,-37,4142
,,0,2023-05-17T14:00:14.577Z,60,-21,4142
,,0,2023-05-17T14:00:14.597Z,32,5,4154
,,0,2023-05-17T14:00:14.617Z,35,-46,4154
,,0,2023-05-17T14:00:14.637Z,68,-3,4137
,,0,2023-05-17T14:00:14.657Z,46,-27,4159
,,0,2023-05-17T14:00:14.677Z,39,-26,4156
,,0,2023-05-17T14:00:14.697Z,32,-22,4119
,,0,2023-05-17T14:00:14.717Z,51,2,4150
,,0,2023-05-17T14:00:14.737Z,42,-20,4173
,,0,2023-05-17T14:00:14.757Z,36,-37,4149
,,0,2023-05-17T14:00:14.777Z,56,-30,4182
,,0,2023-05-17T14:00:14.797Z,45,-12,4144
,,0,2023-05-17T14:00:14.817Z,39,-47,4166
,,0,2023-05-17T14:00:14.837Z,35,-15,4156
,,0,2023-05-17T14:00:14.857Z,31,-30,4145
,,0,2023-05-17T14:00:14.877Z,45,-43,4170
,,0,2023-05-17T14:00:14.897Z,44,-4,4108
,,0,2023-05-17T14:00:14.917Z,50,-39,4156
,,0,2023-05-17T14:00:14.937Z,39,-25,4161
,,0,2023-05-17T14:00:14.957Z,31,-40,4183
,,0,2023-05-17T14:00:14.977Z,52,-39,4116
,,0,2023-05-17T14:00:14.997Z,25,-33,4134
,,0,2023-05-17T14:00:15.017Z,47,-8,4153
,,0,2023-05-17T14:00:15.037Z,55,-12,4130
,,0,2023-05-17T14:00:15.057Z,76,-15,4146
,,0,2023-05-17T14:00:15.077Z,15,-24,4159
,,0,2023-05-17T14:00:15.097Z,53,-38,4168
,,0,2023-05-17T14:00:15.117Z,47,-30,4135
,,0,2023-05-17T14:00:15.137Z,42,-59,4144
,,0,2023-05-17T14:00:15.157Z,58,2,4159
,,0,2023-05-17T14:00:15.177Z,36,-16,4179
,,0,2023-05-17T14:00:15.197Z,35,-11,4121
,,0,2023-05-17T14:00:15.217Z,40,-45,4176
,,0,2023-05-17T14:00:15.237Z,44,-34,4158
,,0,2023-05-17T14:00:15.257Z,35,-24,4120
,,0,2023-05-17T14:00:15.277Z,62,-36,4181
,,0,2023-05-17T14:00:15.297Z,51,-35,4117
,,0,2023-05-17T14:00:15.317Z,42,-27,4157
,,0,2023-05-17T14:00:15.337Z,25,-28,4158
,,0,2023-05-17T14:00:15.357Z,59,-28,4149
,,0,2023-05-17T14:00:15.377Z,36,-16,4149
,,0,2023-05-17T14:00:15.397Z,59,-37,4136
,,0,2023-05-17T14:00:15.417Z,40,-42,4129
,,0,2023-05-17T14:00:15.437Z,53,-38,4119
,,0,2023-05-17T14:00:15.457Z,59,-27,4138
,,0,2023-05-17T14:00:15.477Z,39,-40,4162
,,0,2023-05-17T14:00:15.497Z,21,-16,4185
,,0,2023-05-17T14:00:15.517Z,60,-20,4148
,,0,2023-05-17T14:00:15.537Z,47,-29,4121
,,0,2023-05-17T14:00:15.557Z,27,-13,4142
,,0,2023-05-17T14:00:15.577Z,47,-22,4175
,,0,2023-05-17T14:00:15.597Z,55,-34,4172
,,0,2023-05-17T14:00:15.617Z,56,-28,4156
,,0,2023-05-17T14:00:15.637Z,37,-24,4118
,,0,2023-05-17T14:00:15.657Z,55,-29,4144
,,0,2023-05-17T14:00:15.677Z,49,-19,4132
,,0,2023-05-17T14:00:15.697Z,38,-20,4113
,,0,2023-05-17T14:00:15.717Z,24,-54,4111
,,0,2023-05-17T14:00:15.737Z,37,-16,4149
,,0,2023-05-17T14:00:15.757Z,59,-19,4156
,,0,2023-05-17T14:00:15.777Z,41,-29,4119
,,0,2023-05-17T14:00:15.797Z,32,-48,4156
,,0,2023-05-17T14:00:15.817Z,52,-20,4162
,,0,2023-05-17T14:00:15.837Z,45,-34,4147
,,0,2023-05-17T14:00:15.857Z,36,-22,4172
,,0,2023-05-17T14:00:15.877Z,59,-27,4161
,,0,2023-05-17T14:00:15.897Z,64,-49,4163
,,0,2023-05-17T14:00:15.917Z,32,-22,4125
,,0,2023-05-17T14:00:15.937Z,34,-63,4151
,,0,2023-05-17T14:00:15.957Z,45,-27,4160
,,0,2023-05-17T14:00:15.977Z,42,-30,4106
,,0,2023-05-17T14:00:15.997Z,49,-20,4124
,,0,2023-05-17T14:00:16.017Z,18,-25,4159
,,0,2023-05-17T14:00:16.037Z,59,-12,4138
,,0,2023-05-17T14:00:16.057Z,62,-22,4127
,,0,2023-05-17T14:00:16.077Z,28,-45,4160
,,0,2023-05-17T14:00:16.097Z,55,-29,4122
,,0,2023-05-17T14:00:16.117Z,74,-24,4154
,,0,2023-05-17T14:00:16.137Z,54,-31,4173
,,0,2023-05-17T14:00:16.157Z,48,-18,4138
,,0,2023-05-17T14:00:16.177Z,64,-26,4128
,,0,2023-05-17T14:00:16.197Z,43,-14,4139
,,0,2023-05-17T14:00:16.217Z,49,-29,4168
,,0,2023-05-17T14:00:16.237Z,67,-40,4110
,,0,2023-05-17T14:00:16.257Z,41,-26,4161
,,0,2023-05-17T14:00:16.277Z,27,-53,4162
,,0,2023-05-17T14:00:16.297Z,49,-15,4127
,,0,2023-05-17T14:00:16.317Z,28,-15,4130
,,0,2023-05-17T14:00:16.337Z,46,-25,4129
,,0,2023-05-17T14:00:16.357Z,33,-12,4167
,,0,2023-05-17T14:00:16.377Z,58,-3,4169
,,0,2023-05-17T14:00:16.397Z,35,-12,4150
,,0,2023-05-17T14:00:16.417Z,42,-49,4172
,,0,2023-05-17T14:00:16.437Z,58,-44,4066
,,0,2023-05-17T14:00:16.457Z,36,-28,4146
,,0,2023-05-17T14:00:16.477Z,39,-31,4115
,,0,2023-05-17T14:00:16.497Z,47,-26,4161
,,0,2023-05-17T14:00:16.517Z,69,-45,4175
,,0,2023-05-17T14:00:16.537Z,54,-26,4174
,,0,2023-05-17T14:00:16.557Z,66,-32,4137
,,0,2023-05-17T14:00:16.577Z,30,-1,4194
,,0,2023-05-17T14:00:16.597Z,50,-19,4182
,,0,2023-05-17T14:00:16.617Z,58,-30,4154
,,0,2023-05-17T14:00:16.637Z,57,-12,4152
,,0,2023-05-17T14:00:16.657Z,37,-24,4202
,,0,2023-05-17T14:00:16.677Z,42,-24,4145
,,0,2023-05-17T14:00:16.697Z,47,-53,4187
,,0,2023-05-17T14:00:16.717Z,55,-39,4119
,,0,2023-05-17T14:00:16.737Z,38,-27,4114
,,0,2023-05-17T14:00:16.757Z,49,-20,4153
,,0,2023-05-17T14:00:16.777Z,30,-30,4162
,,0,2023-05-17T14:00:16.797Z,49,-21,4149
,,0,2023-05-17T14:00:16.817Z,36,-38,4153
,,0,2023-05-17T14:00:16.837Z,57,-41,4141
,,0,2023-05-17T14:00:16.857Z,36,-23,4125
,,0,2023-05-17T14:00:16.877Z,39,-15,4129
,,0,2023-05-17T14:00:16.897Z,43,-39,4160
,,0,2023-05-17T14:00:16.917Z,37,-13,4137
,,0,2023-05-17T14:00:16.937Z,58,-14,4125
,,0,2023-05-17T14:00:16.957Z,58,-31,4179
,,0,2023-05-17T14:00:16.977Z,60,-32,4155
,,0,2023-05-17T14:00:16.997Z,64,-19,4130
,,0,2023-05-17T14:00:17.017Z,58,-28,4162
,,0,2023-05-17T14:00:17.037Z,56,-30,4143
,,0,2023-05-17T14:00:17.057Z,58,-23,4101
,,0,2023-05-17T14:00:17.077Z,58,-20,4144
,,0,2023-05-17T14:00:17.097Z,53,-3,4160
,,0,2023-05-17T14:00:17.117Z,43,-44,4194
,,0,2023-05-17T14:00:17.137Z,45,-14,4121
,,0,2023-05-17T14:00:17.157Z,44,-32,4162
,,0,2023-05-17T14:00:17.177Z,62,-23,4151
,,0,2023-05-17T14:00:17.197Z,15,-17,4143
,,0,2023-05-17T14:00:17.217Z,49,-17,4111
,,0,2023-05-17T14:00:17.237Z,61,-38,4177
,,0,2023-05-17T14:00:17.257Z,66,-19,4150
,,0,2023-05-17T14:00:17.277Z,46,-15,4099
,,0,2023-05-17T14:00:17.297Z,30,-39,4126
,,0,2023-05-17T14:00:17.317Z,40,-39,4170
,,0,2023-05-17T14:00:17.337Z,40,-31,4176
,,0,2023-05-17T14:00:17.357Z,19,-42,4161
,,0,2023-05-17T14:00:17.377Z,64,-29,4147
,,0,2023-05-17T14:00:17.397Z,59,-30,4149
,,0,2023-05-17T14:00:17.417Z,45,-27,4180
,,0,2023-05-17T14:00:17.437Z,39,-25,4162
,,0,2023-05-17T14:00:17.457Z,43,-31,4138
,,0,2023-05-17T14:00:17.477Z,36,-17,4126
,,0,2023-05-17T14:00:17.497Z,64,-6,4150
,,0,2023-05-17T14:00:17.517Z,39,-30,4152
,,0,2023-05-17T14:00:17.537Z,75,-19,4158
,,0,2023-05-17T14:00:17.557Z,40,-32,4152
,,0,2023-05-17T14:00:17.577Z,48,-41,4127
,,0,2023-05-17T14:00:17.597Z,34,-20,4154
,,0,2023-05-17T14:00:17.617Z,47,-22,4169
,,0,2023-05-17T14:00:17.637Z,52,-16,4165
,,0,2023-05-17T14:00:17.657Z,40,-27,4151
,,0,2023-05-17T14:00:17.677Z,73,-21,4146
,,0,2023-05-17T14:00:17.697Z,27,-40,4149
,,0,2023-05-17T14:00:17.717Z,53,-30,4150
,,0,2023-05-17T14:00:17.737Z,56,-49,4162
,,0,2023-05-17T14:00:17.757Z,57,-33,4121
,,0,2023-05-17T14:00:17.777Z,46,-32,4119
,,0,2023-05-17T14:00:17.797Z,39,-28,4161
,,0,2023-05-17T14:00:17.817Z,23,-26,4158
,,0,2023-05-17T14:00:17.837Z,38,-9,4165
,,0,2023-05-17T14:00:17.857Z,35,-26,4130
,,0,2023-05-17T14:00:17.877Z,32,-19,4152
,,0,2023-05-17T14:00:17.897Z,52,-24,4142
,,0,2023-05-17T14:00:17.917Z,43,-9,4122
,,0,2023-05-17T14:00:17.937Z,68,-6,4141
,,0,2023-05-17T14:00:17.957Z,48,-39,4142
,,0,2023-05-17T14:00:17.977Z,27,-37,4145
,,0,2023-05-17T14:00:17.997Z,38,-11,4149
,,0,2023-05-17T14:00:18.017Z,42,-36,4138
,,0,2023-05-17T14:00:18.037Z,61,-22,4157
,,0,2023-05-17T14:00:18.057Z,60,-41,4129
,,0,2023-05-17T14:00:18.077Z,51,-22,4162
,,0,2023-05-17T14:00:18.097Z,33,-21,4145
,,0,2023-05-17T14:00:18.117Z,15,-30,4145
,,0,2023-05-17T14:00:18.137Z,34,-28,4155
,,0,2023-05-17T14:00:18.157Z,30,-24,4165
,,0,2023-05-17T14:00:18.177Z,67,-34,4174
,,0,2023-05-17T14:00:18.197Z,62,-32,4128
,,0,2023-05-17T14:00:18.217Z,30,-27,4179
,,0,2023-05-17T14:00:18.237Z,34,-27,4187
,,0,2023-05-17T14:00:18.257Z,43,-42,4163
,,0,2023-05-17T14:00:18.277Z,48,-23,4144
,,0,2023-05-17T14:00:18.297Z,34,-26,4158
,,0,2023-05-17T14:00:18.317Z,38,-27,4149
,,0,2023-05-17T14:00:18.337Z,53,-37,4149
,,0,2023-05-17T14:00:18.357Z,52,-24,4164
,,0,2023-05-17T14:00:18.377Z,52,-14,4139
,,0,2023-05-17T14:00:18.397Z,63,-43,4178
,,0,2023-05-17T14:00:18.417Z,53,-43,4158
,,0,2023-05-17T14:00:18.437Z,45,-10,4118
,,0,2023-05-17T14:00:18.457Z,57,-34,4132
,,0,2023-05-17T14:00:18.477Z,64,-23,4132
,,0,2023-05-17T14:00:18.497Z,53,-23,4124
,,0,2023-05-17T14:00:18.517Z,40,-21,4157
,,0,2023-05-17T14:00:18.537Z,61,-11,4134
,,0,2023-05-17T14:00:18.557Z,36,-23,4142
,,0,2023-05-17T14:00:18.577Z,64,-24,4091
,,0,2023-05-17T14:00:18.597Z,34,-24,4139
,,0,2023-05-17T14:00:18.617Z,28,-24,4152
,,0,2023-05-17T14:00:18.637Z,32,-43,4132
,,0,2023-05-17T14:00:18.657Z,36,-22,4155
,,0,2023-05-17T14:00:18.677Z,64,-29,4133
,,0,2023-05-17T14:00:18.697Z,50,-15,4164
,,0,2023-05-17T14:00:18.717Z,48,-31,4145
,,0,2023-05-17T14:00:18.737Z,43,-29,4109
,,0,2023-05-17T14:00:18.757Z,30,-24,4163
,,0,2023-05-17T14:00:18.777Z,40,-25,4144
,,0,2023-05-17T14:00:18.797Z,52,-21,4130
,,0,2023-05-17T14:00:18.817Z,27,-30,4153
,,0,2023-05-17T14:00:18.837Z,20,-37,4152
,,0,2023-05-17T14:00:18.857Z,49,-17,4144
,,0,2023-05-17T14:00:18.877Z,48,5,4165
,,0,2023-05-17T14:00:18.897Z,50,-15,4125
,,0,2023-05-17T14:00:18.917Z,44,-17,4108
,,0,2023-05-17T14:00:18.937Z,45,-24,4127
,,0,2023-05-17T14:00:18.957Z,61,-44,4114
,,0,2023-05-17T14:00:18.977Z,19,-24,4161
,,0,2023-05-17T14:00:18.997Z,47,-26,4140
,,0,2023-05-17T14:00:19.017Z,42,-6,4136
,,0,2023-05-17T14:00:19.037Z,55,-17,4182
,,0,2023-05-17T14:00:19.057Z,77,-29,4129
,,0,2023-05-17T14:00:19.077Z,33,-43,4121
,,0,2023-05-17T14:00:19.097Z,67,-23,4093
,,0,2023-05-17T14:00:19.117Z,59,-31,4119
,,0,2023-05-17T14:00:19.137Z,54,-22,4120
,,0,2023-05-17T14:00:19.157Z,57,-11,4132
,,0,2023-05-17T14:00:19.177Z,47,-42,4162
,,0,2023-05-17T14:00:19.197Z,42,-29,4145
,,0,2023-05-17T14:00:19.217Z,50,-13,4158
,,0,2023-05-17T14:00:19.237Z,64,-11,4132
,,0,2023-05-17T14:00:19.257Z,50,-35,4183
,,0,2023-05-17T14:00:19.277Z,40,-19,4145
