,result,table,_time,x,y,z
,,0,2023-05-16T23:00:19.261Z,67,-29,4106
,,0,2023-05-16T23:00:19.281Z,76,-40,4147
,,0,2023-05-16T23:00:19.301Z,63,-14,4100
,,0,2023-05-16T23:00:19.321Z,50,-61,4132
,,0,2023-05-16T23:00:19.341Z,12,-34,4127
,,0,2023-05-16T23:00:19.361Z,43,-47,4138
,,0,2023-05-16T23:00:19.381Z,49,-12,4141
,,0,2023-05-16T23:00:19.401Z,76,-2,4134
,,0,2023-05-16T23:00:19.421Z,47,-39,4162
,,0,2023-05-16T23:00:19.441Z,19,-12,4118
,,0,2023-05-16T23:00:19.461Z,50,-28,4163
,,0,2023-05-16T23:00:19.481Z,48,-37,4162
,,0,2023-05-16T23:00:19.501Z,84,-17,4140
,,0,2023-05-16T23:00:19.521Z,42,-34,4108
,,0,2023-05-16T23:00:19.541Z,81,-46,4155
,,0,2023-05-16T23:00:19.561Z,28,-24,4154
,,0,2023-05-16T23:00:19.581Z,67,-39,4131
,,0,2023-05-16T23:00:19.601Z,18,-30,4129
,,0,2023-05-16T23:00:19.621Z,48,-44,4144
,,0,2023-05-16T23:00:19.641Z,43,-30,4157
,,0,2023-05-16T23:00:19.661Z,41,-25,4131
,,0,2023-05-16T23:00:19.681Z,37,-18,4172
,,0,2023-05-16T23:00:19.701Z,55,-47,4168
,,0,2023-05-16T23:00:19.721Z,40,-57,4149
,,0,2023-05-16T23:00:19.741Z,36,6,4153
,,0,2023-05-16T23:00:19.761Z,36,-29,4096
,,0,2023-05-16T23:00:19.781Z,43,-38,4149
,,0,2023-05-16T23:00:19.801Z,36,-39,4153
,,0,2023-05-16T23:00:19.821Z,60,-32,4165
,,0,2023-05-16T23:00:19.841Z,38,-19,4156
,,0,2023-05-16T23:00:19.861Z,71,-21,4089
,,0,2023-05-16T23:00:19.881Z,46,-34,4153
,,0,2023-05-16T23:00:19.901Z,51,-25,4113
,,0,2023-05-16T23:00:19.921Z,53,-38,4134
,,0,2023-05-16T23:00:19.941Z,57,-38,4145
,,0,2023-05-16T23:00:19.961Z,55,-15,4147
,,0,2023-05-16T23:00:19.981Z,35,-48,4103
,,0,2023-05-16T23:00:20.001Z,36,-27,4078
,,0,2023-05-16T23:00:20.021Z,40,-38,4127
,,0,2023-05-16T23:00:20.041Z,46,-29,4115
,,0,2023-05-16T23:00:20.061Z,58,-37,4138
,,0,2023-05-16T23:00:20.081Z,29,-31,4130
,,0,2023-05-16T23:00:20.101Z,38,-46,4153
,,0,2023-05-16T23:00:20.121Z,39,-33,4171
,,0,2023-05-16T23:00:20.141Z,63,-4,4137
,,0,2023-05-16T23:00:20.161Z,61,-22,4149
,,0,2023-05-16T23:00:20.181Z,53,-22,4156
,,0,2023-05-16T23:00:20.201Z,41,-40,4113
,,0,2023-05-16T23:00:20.221Z,18,-1,4162
,,0,2023-05-16T23:00:20.241Z,37,-11,4140
,,0,2023-05-16T23:00:20.261Z,80,-33,4172
,,0,2023-05-16T23:00:20.281Z,51,-32,4156
,,0,2023-05-16T23:00:20.301Z,0,-65,4166
,,0,2023-05-16T23:00:20.321Z,52,-24,4106
,,0,2023-05-16T23:00:20.341Z,70,-22,4145
,,0,2023-05-16T23:00:20.361Z,61,-15,4090
,,0,2023-05-16T23:00:20.381Z,27,-27,4128
,,0,2023-05-16T23:00:20.401Z,35,-44,4119
,,0,2023-05-16T23:00:20.421Z,54,-23,4120
,,0,2023-05-16T23:00:20.441Z,24,-33,4147
,,0,2023-05-16T23:00:20.461Z,63,-31,4123
,,0,2023-05-16T23:00:20.481Z,40,-29,4125
,,0,2023-05-16T23:00:20.501Z,54,-42,4134
,,0,2023-05-16T23:00:20.521Z,28,-23,4137
,,0,2023-05-16T23:00:20.541Z,21,-30,4133
,,0,2023-05-16T23:00:20.561Z,41,-28,4168
,,0,2023-05-16T23:00:20.581Z,50,1,4137
,,0,2023-05-16T23:00:20.601Z,54,-2,4113
,,0,2023-05-16T23:00:20.621Z,27,-40,4147
,,0,2023-05-16T23:00:20.641Z,37,-19,4170
,,0,2023-05-16T23:00:20.661Z,15,-35,4114
,,0,2023-05-16T23:00:20.681Z,57,-24,4158
,,0,2023-05-16T23:00:20.701Z,57,-20,4127
,,0,2023-05-16T23:00:20.721Z,40,-12,4173
,,0,2023-05-16T23:00:20.741Z,39,-28,4132
,,0,2023-05-16T23:00:20.761Z,53,-19,4148
,,0,2023-05-16T23:00:20.781Z,48,-30,4158
,,0,2023-05-16T23:00:20.801Z,45,-9,4089
,,0,2023-05-16T23:00:20.821Z,64,-12,4166
,,0,2023-05-16T23:00:20.841Z,64,-22,4156
,,0,2023-05-16T23:00:20.861Z,23,-37,4142
,,0,2023-05-16T23:00:20.881Z,69,-30,4125
,,0,2023-05-16T23:00:20.901Z,55,-25,4169
,,0,2023-05-16T23:00:20.921Z,67,-31,4127
,,0,2023-05-16T23:00:20.941Z,38,-40,4138
,,0,2023-05-16T23:00:20.961Z,36,-34,4153
,,0,2023-05-16T23:00:20.981Z,43,-35,4120
,,0,2023-05-16T23:00:21.001Z,80,-40,4132
,,0,2023-05-16T23:00:21.021Z,50,-19,4154
,,0,2023-05-16T23:00:21.041Z,49,-9,4145
,,0,2023-05-16T23:00:21.061Z,51,-15,4120
,,0,2023-05-16T23:00:21.081Z,49,-44,4127
,,0,2023-05-16T23:00:21.101Z,38,-24,4097
,,0,2023-05-16T23:00:21.121Z,35,-41,4111
,,0,2023-05-16T23:00:21.141Z,40,-55,4144
,,0,2023-05-16T23:00:21.161Z,59,-41,4104
,,0,2023-05-16T23:00:21.181Z,70,-22,4114
,,0,2023-05-16T23:00:21.201Z,25,-19,4182
,,0,2023-05-16T23:00:21.221Z,57,-45,4100
,,0,2023-05-16T23:00:21.241Z,34,-36,4100
,,0,2023-05-16T23:00:21.261Z,39,-36,4144
,,0,2023-05-16T23:00:21.281Z,48,-27,4147
,,0,2023-05-16T23:00:21.301Z,33,-16,4154
,,0,2023-05-16T23:00:21.321Z,32,-31,4109
,,0,2023-05-16T23:00:21.341Z,43,-33,4150
,,0,2023-05-16T23:00:21.361Z,43,-27,4186
,,0,2023-05-16T23:00:21.381Z,43,-18,4174
,,0,2023-05-16T23:00:21.401Z,34,-7,4131
,,0,2023-05-16T23:00:21.421Z,47,-22,4128
,,0,2023-05-16T23:00:21.441Z,41,-49,4164
,,0,2023-05-16T23:00:21.461Z,26,-39,4162
,,0,2023-05-16T23:00:21.481Z,49,-2,4082
,,0,2023-05-16T23:00:21.501Z,45,-17,4120
,,0,2023-05-16T23:00:21.521Z,53,-22,4091
,,0,2023-05-16T23:00:21.541Z,13,-60,4120
,,0,2023-05-16T23:00:21.561Z,44,-26,4158
,,0,2023-05-16T23:00:21.581Z,23,-50,4112
,,0,2023-05-16T23:00:21.601Z,66,-15,4156
,,0,2023-05-16T23:00:21.621Z,51,-48,4153
,,0,2023-05-16T23:00:21.641Z,38,-14,4137
,,0,2023-05-16T23:00:21.661Z,37,-42,4148
,,0,2023-05-16T23:00:21.681Z,15,-23,4131
,,0,2023-05-16T23:00:21.701Z,68,-16,4140
,,0,2023-05-16T23:00:21.721Z,67,-23,4127
,,0,2023-05-16T23:00:21.741Z,58,-34,4143
,,0,2023-05-16T23:00:21.761Z,36,-36,4146
,,0,2023-05-16T23:00:21.781Z,51,-28,4136
,,0,2023-05-16T23:00:21.801Z,61,-6,4135
,,0,2023-05-16T23:00:21.821Z,48,-70,4173
,,0,2023-05-16T23:00:21.841Z,46,-39,4128
,,0,2023-05-16T23:00:21.861Z,39,-31,4165
,,0,2023-05-16T23:00:21.881Z,58,-25,4123
,,0,2023-05-16T23:00:21.901Z,33,-17,4106
,,0,2023-05-16T23:00:21.921Z,59,-39,4155
,,0,2023-05-16T23:00:21.941Z,31,-27,4141
,,0,2023-05-16T23:00:21.961Z,23,-44,4124
,,0,2023-05-16T23:00:21.981Z,63,-27,4143
,,0,2023-05-16T23:00:22.001Z,46,-33,4101
,,0,2023-05-16T23:00:22.021Z,62,-36,4142
,,0,2023-05-16T23:00:22.041Z,35,-28,4175
,,0,2023-05-16T23:00:22.061Z,70,-46,4110
,,0,2023-05-16T23:00:22.081Z,26,-40,4133
,,0,2023-05-16T23:00:22.101Z,73,-5,4142
,,0,2023-05-16T23:00:22.121Z,77,-14,4144
,,0,2023-05-16T23:00:22.141Z,47,-13,4118
,,0,2023-05-16T23:00:22.161Z,39,-29,4165
,,0,2023-05-16T23:00:22.181Z,21,-30,4167
,,0,2023-05-16T23:00:22.201Z,39,-17,4127
,,0,2023-05-16T23:00:22.221Z,72,-5,4173
,,0,2023-05-16T23:00:22.241Z,74,-14,4160
,,0,2023-05-16T23:00:22.261Z,48,-31,4148
,,0,2023-05-16T23:00:22.281Z,15,-30,4149
,,0,2023-05-16T23:00:22.301Z,50,-37,4135
,,0,2023-05-16T23:00:22.321Z,62,-21,4193
,,0,2023-05-16T23:00:22.341Z,41,-43,4161
,,0,2023-05-16T23:00:22.361Z,48,-24,4136
,,0,2023-05-16T23:00:22.381Z,46,-31,4147
,,0,2023-05-16T23:00:22.401Z,55,-29,4146
,,0,2023-05-16T23:00:22.421Z,57,-26,4123
,,0,2023-05-16T23:00:22.441Z,48,-23,4129
,,0,2023-05-16T23:00:22.461Z,25,-34,4144
,,0,2023-05-16T23:00:22.481Z,68,-24,4125
,,0,2023-05-16T23:00:22.501Z,40,-64,4101
,,0,2023-05-16T23:00:22.521Z,77,-37,4124
,,0,2023-05-16T23:00:22.541Z,80,-28,4147
,,0,2023-05-16T23:00:22.561Z,37,-6,4142
,,0,2023-05-16T23:00:22.581Z,40,-27,4160
,,0,2023-05-16T23:00:22.601Z,26,-25,4171
,,0,2023-05-16T23:00:22.621Z,64,-24,4163
,,0,2023-05-16T23:00:22.641Z,72,-8,4099
,,0,2023-05-16T23:00:22.661Z,38,-2,4194
,,0,2023-05-16T23:00:22.681Z,21,-20,4135
,,0,2023-05-16T23:00:22.701Z,18,-38,4092
,,0,2023-05-16T23:00:22.721Z,54,-17,4121
,,0,2023-05-16T23:00:22.741Z,67,-43,4117
,,0,2023-05-16T23:00:22.761Z,70,-16,4121
,,0,2023-05-16T23:00:22.781Z,41,-57,4147
,,0,2023-05-16T23:00:22.801Z,70,-52,4141
,,0,2023-05-16T23:00:22.821Z,53,-43,4118
,,0,2023-05-16T23:00:22.841Z,64,-34,4119
,,0,2023-05-16T23:00:22.861Z,54,-17,4140
,,0,2023-05-16T23:00:22.881Z,62,-4,4137
,,0,2023-05-16T23:00:22.901Z,58,-29,4125
,,0,2023-05-16T23:00:22.921Z,0,-49,4121
,,0,2023-05-16T23:00:22.941Z,28,-26,4137
,,0,2023-05-16T23:00:22.961Z,60,-40,4134
,,0,2023-05-16T23:00:22.981Z,16,-49,4102
,,0,2023-05-16T23:00:23.001Z,27,-36,4142
,,0,2023-05-16T23:00:23.021Z,44,-29,4128
,,0,2023-05-16T23:00:23.041Z,48,-44,4153
,,0,2023-05-16T23:00:23.061Z,43,-30,4133
,,0,2023-05-16T23:00:23.081Z,68,6,4134
,,0,2023-05-16T23:00:23.101Z,25,-18,4154
,,0,2023-05-16T23:00:23.121Z,33,-37,4161
,,0,2023-05-16T23:00:23.141Z,49,-41,4161
,,0,2023-05-16T23:00:23.161Z,33,-44,4146
,,0,2023-05-16T23:00:23.181Z,52,-11,4157
,,0,2023-05-16T23:00:23.201Z,44,-24,4105
,,0,2023-05-16T23:00:23.221Z,20,-61,4130
,,0,2023-05-16T23:00:23.241Z,31,-33,4144
,,0,2023-05-16T23:00:23.261Z,25,-33,4123
,,0,2023-05-16T23:00:23.281Z,61,-34,4162
,,0,2023-05-16T23:00:23.301Z,86,-22,4136
,,0,2023-05-16T23:00:23.321Z,51,-31,4097
,,0,2023-05-16T23:00:23.341Z,29,-20,4169
,,0,2023-05-16T23:00:23.362Z,24,-33,4113
,,0,2023-05-16T23:00:23.382Z,53,-9,4103
,,0,2023-05-16T23:00:23.402Z,33,-23,4121
,,0,2023-05-16T23:00:23.422Z,45,-12,4112
,,0,2023-05-16T23:00:23.442Z,46,-42,4153
,,0,2023-05-16T23:00:23.462Z,25,-33,4143
,,0,2023-05-16T23:00:23.482Z,48,-45,4118
,,0,2023-05-16T23:00:23.502Z,51,-36,4192
,,0,2023-05-16T23:00:23.522Z,63,-43,4123
,,0,2023-05-16T23:00:23.542Z,63,-9,4165
,,0,2023-05-16T23:00:23.562Z,45,-37,4149
,,0,2023-05-16T23:00:23.582Z,33,-18,4123
,,0,2023-05-16T23:00:23.602Z,33,-36,4141
,,0,2023-05-16T23:00:23.622Z,73,-8,4147
,,0,2023-05-16T23:00:23.642Z,49,-35,4172
,,0,2023-05-16T23:00:23.662Z,46,-14,4128
,,0,2023-05-16T23:00:23.682Z,34,-38,4153
,,0,2023-05-16T23:00:23.702Z,61,-39,4130
,,0,2023-05-16T23:00:23.722Z,34,-31,4147
,,0,2023-05-16T23:00:23.742Z,67,27,4135
,,0,2023-05-16T23:00:23.762Z,37,-34,4152
,,0,2023-05-16T23:00:23.782Z,29,-44,4132
,,0,2023-05-16T23:00:23.802Z,0,-20,4103
,,0,2023-05-16T23:00:23.822Z,68,-9,4165
,,0,2023-05-16T23:00:23.842Z,49,-33,4143
,,0,2023-05-16T23:00:23.862Z,43,-24,4102
,,0,2023-05-16T23:00:23.882Z,10,-38,4096
,,0,2023-05-16T23:00:23.902Z,24,-36,4136
,,0,2023-05-16T23:00:23.922Z,45,-8,4140
,,0,2023-05-16T23:00:23.942Z,66,-31,4144
,,0,2023-05-16T23:00:23.962Z,44,-36,4150
,,0,2023-05-16T23:00:23.982Z,40,-32,4165
,,0,2023-05-16T23:00:24.002Z,45,-34,4144
,,0,2023-05-16T23:00:24.022Z,38,-38,4129
,,0,2023-05-16T23:00:24.042Z,39,-7,4151
,,0,2023-05-16T23:00:24.062Z,65,0,4136
,,0,2023-05-16T23:00:24.082Z,51,0,4151
,,0,2023-05-16T23:00:24.102Z,66,-12,4140
,,0,2023-05-16T23:00:24.122Z,38,-27,4121
,,0,2023-05-16T23:00:24.142Z,33,-53,4130
,,0,2023-05-16T23:00:24.162Z,59,-27,4160
,,0,2023-05-16T23:00:24.182Z,81,-30,4162
,,0,2023-05-16T23:00:24.202Z,48,-46,4097
,,0,2023-05-16T23:00:24.222Z,27,-33,4146
,,0,2023-05-16T23:00:24.242Z,43,-10,4117
,,0,2023-05-16T23:00:24.262Z,41,-34,4122
,,0,2023-05-16T23:00:24.282Z,91,-13,4140
,,0,2023-05-16T23:00:24.302Z,30,-35,4156
,,0,2023-05-16T23:00:24.322Z,36,-41,4118
,,0,2023-05-16T23:00:24.342Z,15,-35,4166
,,0,2023-05-16T23:00:24.362Z,36,-22,4143
,,0,2023-05-16T23:00:24.382Z,43,-40,4143
,,0,2023-05-16T23:00:24.402Z,47,-15,4147
,,0,2023-05-16T23:00:24.422Z,43,-32,4140
,,0,2023-05-16T23:00:24.442Z,53,-18,4114
,,0,2023-05-16T23:00:24.462Z,48,-30,4132
,,0,2023-05-16T23:00:24.482Z,61,-40,4147
,,0,2023-05-16T23:00:24.502Z,59,-53,4154
,,0,2023-05-16T23:00:24.522Z,52,-21,4133
,,0,2023-05-16T23:00:24.542Z,19,-34,4128
,,0,2023-05-16T23:00:24.562Z,48,-19,4140
,,0,2023-05-16T23:00:24.582Z,30,-29,4134
,,0,2023-05-16T23:00:24.602Z,52,-43,4104
,,0,2023-05-16T23:00:24.622Z,26,-23,4127
,,0,2023-05-16T23:00:24.642Z,57,-34,4123
,,0,2023-05-16T23:00:24.662Z,35,-23,4103
,,0,2023-05-16T23:00:24.682Z,25,-14,4139
,,0,2023-05-16T23:00:24.702Z,51,-11,4150
,,0,2023-05-16T23:00:24.722Z,73,-11,4151
,,0,2023-05-16T23:00:24.742Z,42,-6,4130
,,0,2023-05-16T23:00:24.762Z,21,-30,4121
,,0,2023-05-16T23:00:24.782Z,2,-27,4162
,,0,2023-05-16T23:00:24.802Z,56,-30,4173
,,0,2023-05-16T23:00:24.822Z,39,-45,4155
,,0,2023-05-16T23:00:24.842Z,44,-40,4151
,,0,2023-05-16T23:00:24.862Z,57,-44,4133
,,0,2023-05-16T23:00:24.882Z,59,-15,4132
,,0,2023-05-16T23:00:24.902Z,77,-6,4134
,,0,2023-05-16T23:00:24.922Z,15,-32,4156
,,0,2023-05-16T23:00:24.942Z,52,-36,4148
,,0,2023-05-16T23:00:24.962Z,39,-27,4131
,,0,2023-05-16T23:00:24.982Z,49,-25,4145
,,0,2023-05-16T23:00:25.002Z,74,-18,4129
,,0,2023-05-16T23:00:25.022Z,28,-40,4110
,,0,2023-05-16T23:00:25.042Z,36,-2,4128
,,0,2023-05-16T23:00:25.062Z,54,-47,4123
,,0,2023-05-16T23:00:25.082Z,52,-19,4142
,,0,2023-05-16T23:00:25.102Z,31,-28,4119
,,0,2023-05-16T23:00:25.122Z,50,-17,4131
,,0,2023-05-16T23:00:25.142Z,49,-48,4147
,,0,2023-05-16T23:00:25.162Z,51,-30,4155
,,0,2023-05-16T23:00:25.182Z,43,-35,4137
,,0,2023-05-16T23:00:25.202Z,29,-31,4132
,,0,2023-05-16T23:00:25.222Z,39,-40,4143
,,0,2023-05-16T23:00:25.242Z,31,-43,4122
,,0,2023-05-16T23:00:25.262Z,32,-27,4161
,,0,2023-05-16T23:00:25.282Z,47,-2,4137
,,0,2023-05-16T23:00:25.302Z,58,-39,4145
,,0,2023-05-16T23:00:25.322Z,48,-25,4115
,,0,2023-05-16T23:00:25.342Z,37,-45,4138
,,0,2023-05-16T23:00:25.362Z,35,-37,4093
,,0,2023-05-16T23:00:25.382Z,33,-32,4076
,,0,2023-05-16T23:00:25.402Z,34,-35,4123
,,0,2023-05-16T23:00:25.422Z,75,2,4094
,,0,2023-05-16T23:00:25.442Z,52,-47,4110
,,0,2023-05-16T23:00:25.462Z,44,-46,4180
,,0,2023-05-16T23:00:25.482Z,47,-32,4155
,,0,2023-05-16T23:00:25.502Z,51,8,4128
,,0,2023-05-16T23:00:25.522Z,51,-15,4133
,,0,2023-05-16T23:00:25.542Z,49,-36,4153
,,0,2023-05-16T23:00:25.562Z,42,-24,4154
,,0,2023-05-16T23:00:25.582Z,52,-41,4137
,,0,2023-05-16T23:00:25.602Z,44,-15,4165
,,0,2023-05-16T23:00:25.622Z,47,-52,4131
,,0,2023-05-16T23:00:25.642Z,38,-10,4180
,,0,2023-05-16T23:00:25.662Z,58,-27,4131
,,0,2023-05-16T23:00:25.682Z,21,-26,4113
,,0,2023-05-16T23:00:25.702Z,44,-27,4157
,,0,2023-05-16T23:00:25.722Z,43,-18,4164
,,0,2023-05-16T23:00:25.742Z,54,-12,4089
,,0,2023-05-16T23:00:25.762Z,34,-3,4118
,,0,2023-05-16T23:00:25.782Z,31,-36,4107
,,0,2023-05-16T23:00:25.802Z,36,-22,4175
,,0,2023-05-16T23:00:25.822Z,45,-4,4097
,,0,2023-05-16T23:00:25.842Z,66,-34,4158
,,0,2023-05-16T23:00:25.862Z,34,-20,4146
,,0,2023-05-16T23:00:25.882Z,39,-20,4124
,,0,2023-05-16T23:00:25.902Z,32,-19,4139
,,0,2023-05-16T23:00:25.922Z,55,-10,4144
,,0,2023-05-16T23:00:25.942Z,73,-15,4129
,,0,2023-05-16T23:00:25.962Z,44,-40,4138
,,0,2023-05-16T23:00:25.982Z,37,-30,4135
,,0,2023-05-16T23:00:26.002Z,63,-36,4148
,,0,2023-05-16T23:00:26.022Z,56,-17,4153
,,0,2023-05-16T23:00:26.042Z,36,-36,4152
,,0,2023-05-16T23:00:26.062Z,62,-5,4152
,,0,2023-05-16T23:00:26.082Z,40,-28,4154
,,0,2023-05-16T23:00:26.102Z,44,-25,4158
,,0,2023-05-16T23:00:26.122Z,42,-33,4131
,,0,2023-05-16T23:00:26.142Z,71,-34,4114
,,0,2023-05-16T23:00:26.162Z,46,-44,4129
,,0,2023-05-16T23:00:26.182Z,49,-20,4113
,,0,2023-05-16T23:00:26.202Z,51,-4,4118
,,0,2023-05-16T23:00:26.222Z,29,-45,4124
,,0,2023-05-16T23:00:26.242Z,38,-14,4122
,,0,2023-05-16T23:00:26.262Z,83,-8,4083
,,0,2023-05-16T23:00:26.282Z,44,-48,4139
,,0,2023-05-16T23:00:26.302Z,58,-4,4117
,,0,2023-05-16T23:00:26.322Z,79,-29,4103
,,0,2023-05-16T23:00:26.342Z,34,-37,4166
,,0,2023-05-16T23:00:26.362Z,46,-6,4137
,,0,2023-05-16T23:00:26.382Z,72,-32,4137
,,0,2023-05-16T23:00:26.402Z,18,-57,4162
,,0,2023-05-16T23:00:26.422Z,46,-22,4163
,,0,2023-05-16T23:00:26.442Z,52,-50,4135
,,0,2023-05-16T23:00:26.462Z,20,-49,4145
,,0,2023-05-16T23:00:26.482Z,46,-39,4153
,,0,2023-05-16T23:00:26.502Z,52,-17,4128
,,0,2023-05-16T23:00:26.522Z,14,-41,4120
,,0,2023-05-16T23:00:26.542Z,48,-36,4149
,,0,2023-05-16T23:00:26.562Z,84,-9,4138
,,0,2023-05-16T23:00:26.582Z,49,-40,4155
,,0,2023-05-16T23:00:26.602Z,13,-39,4143
,,0,2023-05-16T23:00:26.622Z,47,-21,4160
,,0,2023-05-16T23:00:26.642Z,44,-27,4108
,,0,2023-05-16T23:00:26.662Z,32,-44,4116
,,0,2023-05-16T23:00:26.682Z,4,-40,4118
,,0,2023-05-16T23:00:26.702Z,64,-9,4125
,,0,2023-05-16T23:00:26.722Z,58,-16,4105
,,0,2023-05-16T23:00:26.742Z,20,-41,4135
,,0,2023-05-16T23:00:26.762Z,50,-27,4103
,,0,2023-05-16T23:00:26.782Z,41,-14,4181
,,0,2023-05-16T23:00:26.802Z,49,-43,4130
,,0,2023-05-16T23:00:26.822Z,51,-36,4113
,,0,2023-05-16T23:00:26.842Z,60,-23,4132
,,0,2023-05-16T23:00:26.862Z,10,-31,4145
,,0,2023-05-16T23:00:26.882Z,57,-22,4148
,,0,2023-05-16T23:00:26.902Z,54,-30,4154
,,0,2023-05-16T23:00:26.922Z,49,-24,4134
,,0,2023-05-16T23:00:26.942Z,55,-40,4124
,,0,2023-05-16T23:00:26.962Z,55,-15,4150
,,0,2023-05-16T23:00:26.982Z,52,-17,4141
,,0,2023-05-16T23:00:27.002Z,37,-22,4166
,,0,2023-05-16T23:00:27.022Z,38,-24,4142
,,0,2023-05-16T23:00:27.042Z,51,-15,4123
,,0,2023-05-16T23:00:27.062Z,41,-29,4082
,,0,2023-05-16T23:00:27.082Z,55,-31,4147
,,0,2023-05-16T23:00:27.102Z,49,-36,4128
,,0,2023-05-16T23:00:27.122Z,53,-21,4136
,,0,2023-05-16T23:00:27.142Z,45,-24,4116
,,0,2023-05-16T23:00:27.162Z,60,-16,4118
,,0,2023-05-16T23:00:27.182Z,52,-17,4171
,,0,2023-05-16T23:00:27.202Z,26,-34,4165
,,0,2023-05-16T23:00:27.222Z,7,-28,4173
,,0,2023-05-16T23:00:27.242Z,74,-28,4126
,,0,2023-05-16T23:00:27.262Z,54,-36,4134
,,0,2023-05-16T23:00:27.282Z,13,-50,4119
,,0,2023-05-16T23:00:27.302Z,31,-34,4145
,,0,2023-05-16T23:00:27.322Z,77,13,4154
,,0,2023-05-16T23:00:27.342Z,35,-8,4145
,,0,2023-05-16T23:00:27.362Z,4,-23,4187
,,0,2023-05-16T23:00:27.382Z,33,-37,4086
,,0,2023-05-16T23:00:27.402Z,47,-40,4123
,,0,2023-05-16T23:00:27.422Z,63,-28,4097
,,0,2023-05-16T23:00:27.442Z,52,-31,4146
,,0,2023-05-16T23:00:27.462Z,43,-48,4128
,,0,2023-05-16T23:00:27.482Z,62,-49,4128
,,0,2023-05-16T23:00:27.502Z,71,-22,4181
,,0,2023-05-16T23:00:27.522Z,69,-3,4117
,,0,2023-05-16T23:00:27.542Z,28,-33,4138
,,0,2023-05-16T23:00:27.562Z,44,-41,4128
,,0,2023-05-16T23:00:27.582Z,56,-23,4137
,,0,2023-05-16T23:00:27.602Z,53,-8,4135
,,0,2023-05-16T23:00:27.622Z,91,-12,4149
,,0,2023-05-16T23:00:27.642Z,33,-37,4130
,,0,2023-05-16T23:00:27.662Z,22,-81,4134
,,0,2023-05-16T23:00:27.682Z,54,6,4116
,,0,2023-05-16T23:00:27.702Z,72,-11,4122
,,0,2023-05-16T23:00:27.722Z,37,-30,4127
,,0,2023-05-16T23:00:27.742Z,33,-27,4154
,,0,2023-05-16T23:00:27.762Z,42,-17,4123
,,0,2023-05-16T23:00:27.782Z,74,-30,4151
,,0,2023-05-16T23:00:27.802Z,29,-33,4156
,,0,2023-05-16T23:00:27.822Z,50,-17,4138
,,0,2023-05-16T23:00:27.842Z,64,-10,4141
,,0,2023-05-16T23:00:27.862Z,58,-15,4100
,,0,2023-05-16T23:00:27.882Z,41,-31,4090
,,0,2023-05-16T23:00:27.902Z,44,-60,4088
,,0,2023-05-16T23:00:27.922Z,55,1,4170
,,0,2023-05-16T23:00:27.942Z,74,2,4124
,,0,2023-05-16T23:00:27.962Z,19,-46,4127
,,0,2023-05-16T23:00:27.982Z,18,-29,4147
,,0,2023-05-16T23:00:28.002Z,48,-48,4138
,,0,2023-05-16T23:00:28.022Z,78,-1,4152
,,0,2023-05-16T23:00:28.042Z,73,-13,4149
,,0,2023-05-16T23:00:28.062Z,90,-9,4131
,,0,2023-05-16T23:00:28.082Z,23,-72,4137
,,0,2023-05-16T23:00:28.102Z,31,-49,4159
,,0,2023-05-16T23:00:28.122Z,45,-9,4142
,,0,2023-05-16T23:00:28.142Z,52,-22,4139
,,0,2023-05-16T23:00:28.162Z,39,-10,4129
,,0,2023-05-16T23:00:28.182Z,81,-19,4156
,,0,2023-05-16T23:00:28.202Z,43,-29,4150
,,0,2023-05-16T23:00:28.222Z,33,-37,4165
,,0,2023-05-16T23:00:28.242Z,16,-20,4118
,,0,2023-05-16T23:00:28.262Z,69,-32,4163
,,0,2023-05-16T23:00:28.282Z,41,-14,4138
,,0,2023-05-16T23:00:28.302Z,30,-38,4139
,,0,2023-05-16T23:00:28.322Z,37,-49,4113
,,0,2023-05-16T23:00:28.342Z,56,-36,4140
,,0,2023-05-16T23:00:28.362Z,84,-9,4125
,,0,2023-05-16T23:00:28.382Z,70,-32,4128
,,0,2023-05-16T23:00:28.402Z,6,-38,4161
,,0,2023-05-16T23:00:28.422Z,35,-43,4131
,,0,2023-05-16T23:00:28.442Z,3,-39,4143
,,0,2023-05-16T23:00:28.462Z,73,5,4124
,,0,2023-05-16T23:00:28.482Z,54,10,4108
,,0,2023-05-16T23:00:28.502Z,53,-43,4155
,,0,2023-05-16T23:00:28.522Z,18,-27,4135
,,0,2023-05-16T23:00:28.542Z,46,-32,4153
,,0,2023-05-16T23:00:28.562Z,55,-21,4134
,,0,2023-05-16T23:00:28.582Z,53,-16,4133
,,0,2023-05-16T23:00:28.602Z,67,-5,4139
,,0,2023-05-16T23:00:28.622Z,47,-38,4135
,,0,2023-05-16T23:00:28.642Z,6,-27,4116
,,0,2023-05-16T23:00:28.662Z,41,-34,4136
,,0,2023-05-16T23:00:28.682Z,40,-6,4153
,,0,2023-05-16T23:00:28.702Z,53,-5,4121
,,0,2023-05-16T23:00:28.722Z,32,-58,4163
,,0,2023-05-16T23:00:28.742Z,53,-22,4143
,,0,2023-05-16T23:00:28.762Z,60,-24,4140
,,0,2023-05-16T23:00:28.782Z,48,-9,4092
,,0,2023-05-16T23:00:28.802Z,61,-34,4162
,,0,2023-05-16T23:00:28.822Z,41,-25,4147
,,0,2023-05-16T23:00:28.842Z,35,-12,4144
,,0,2023-05-16T23:00:28.862Z,20,-53,4162
,,0,2023-05-16T23:00:28.882Z,64,-26,4179
