,result,table,_time,x,y,z
,,0,2023-05-16T07:00:19.294Z,33,-37,4126
,,0,2023-05-16T07:00:19.314Z,29,-37,4130
,,0,2023-05-16T07:00:19.334Z,48,-10,4158
,,0,2023-05-16T07:00:19.354Z,40,-24,4173
,,0,2023-05-16T07:00:19.374Z,67,-41,4147
,,0,2023-05-16T07:00:19.394Z,48,-45,4125
,,0,2023-05-16T07:00:19.414Z,36,-16,4125
,,0,2023-05-16T07:00:19.434Z,18,-10,4122
,,0,2023-05-16T07:00:19.454Z,29,-53,4165
,,0,2023-05-16T07:00:19.474Z,32,-17,4104
,,0,2023-05-16T07:00:19.494Z,36,-30,4115
,,0,2023-05-16T07:00:19.514Z,69,-15,4144
,,0,2023-05-16T07:00:19.534Z,45,-39,4165
,,0,2023-05-16T07:00:19.554Z,30,-19,4112
,,0,2023-05-16T07:00:19.574Z,54,-16,4152
,,0,2023-05-16T07:00:19.594Z,69,-26,4135
,,0,2023-05-16T07:00:19.614Z,58,-34,4113
,,0,2023-05-16T07:00:19.634Z,29,-56,4112
,,0,2023-05-16T07:00:19.654Z,8,-15,4130
,,0,2023-05-16T07:00:19.674Z,39,-22,4142
,,0,2023-05-16T07:00:19.694Z,25,-19,4152
,,0,2023-05-16T07:00:19.714Z,12,-14,4135
,,0,2023-05-16T07:00:19.734Z,46,-59,4146
,,0,2023-05-16T07:00:19.754Z,18,-54,4104
,,0,2023-05-16T07:00:19.774Z,70,-1,4109
,,0,2023-05-16T07:00:19.794Z,43,-43,4154
,,0,2023-05-16T07:00:19.814Z,29,-34,4099
,,0,2023-05-16T07:00:19.834Z,31,-15,4140
,,0,2023-05-16T07:00:19.854Z,7,-36,4116
,,0,2023-05-16T07:00:19.874Z,41,-23,4181
,,0,2023-05-16T07:00:19.894Z,30,-34,4093
,,0,2023-05-16T07:00:19.914Z,27,-27,4132
,,0,2023-05-16T07:00:19.934Z,36,-29,4154
,,0,2023-05-16T07:00:19.954Z,49,-19,4114
,,0,2023-05-16T07:00:19.974Z,33,-40,4145
,,0,2023-05-16T07:00:19.994Z,18,-7,4097
,,0,2023-05-16T07:00:20.014Z,82,-27,4114
,,0,2023-05-16T07:00:20.034Z,65,-33,4153
,,0,2023-05-16T07:00:20.054Z,25,-38,4117
,,0,2023-05-16T07:00:20.074Z,47,-15,4126
,,0,2023-05-16T07:00:20.094Z,42,-62,4136
,,0,2023-05-16T07:00:20.114Z,52,-11,4132
,,0,2023-05-16T07:00:20.134Z,45,-41,4121
,,0,2023-05-16T07:00:20.154Z,26,-41,4134
,,0,2023-05-16T07:00:20.174Z,49,-79,4138
,,0,2023-05-16T07:00:20.194Z,35,-24,4151
,,0,2023-05-16T07:00:20.214Z,53,-13,4153
,,0,2023-05-16T07:00:20.234Z,67,-49,4146
,,0,2023-05-16T07:00:20.254Z,48,-14,4116
,,0,2023-05-16T07:00:20.274Z,48,-14,4150
,,0,2023-05-16T07:00:20.294Z,38,-35,4118
,,0,2023-05-16T07:00:20.314Z,37,-58,4130
,,0,2023-05-16T07:00:20.334Z,33,-51,4166
,,0,2023-05-16T07:00:20.354Z,67,19,4101
,,0,2023-05-16T07:00:20.374Z,46,-10,4131
,,0,2023-05-16T07:00:20.394Z,15,-35,4140
,,0,2023-05-16T07:00:20.414Z,36,-40,4168
,,0,2023-05-16T07:00:20.434Z,17,-33,4159
,,0,2023-05-16T07:00:20.454Z,62,-42,4183
,,0,2023-05-16T07:00:20.474Z,44,-26,4147
,,0,2023-05-16T07:00:20.494Z,21,-52,4155
,,0,2023-05-16T07:00:20.514Z,32,-18,4134
,,0,2023-05-16T07:00:20.534Z,52,-21,4132
,,0,2023-05-16T07:00:20.554Z,68,-26,4144
,,0,2023-05-16T07:00:20.574Z,37,-55,4121
,,0,2023-05-16T07:00:20.594Z,60,-26,4151
,,0,2023-05-16T07:00:20.614Z,49,-26,4126
,,0,2023-05-16T07:00:20.634Z,41,-52,4160
,,0,2023-05-16T07:00:20.654Z,18,-14,4122
,,0,2023-05-16T07:00:20.674Z,52,-15,4140
,,0,2023-05-16T07:00:20.694Z,27,-16,4157
,,0,2023-05-16T07:00:20.714Z,40,-44,4111
,,0,2023-05-16T07:00:20.734Z,31,-34,4165
,,0,2023-05-16T07:00:20.754Z,36,-22,4154
,,0,2023-05-16T07:00:20.774Z,36,-20,4124
,,0,2023-05-16T07:00:20.794Z,77,-19,4158
,,0,2023-05-16T07:00:20.814Z,39,-37,4127
,,0,2023-05-16T07:00:20.834Z,36,-42,4099
,,0,2023-05-16T07:00:20.854Z,23,-59,4142
,,0,2023-05-16T07:00:20.874Z,27,-40,4130
,,0,2023-05-16T07:00:20.894Z,65,-37,4087
,,0,2023-05-16T07:00:20.914Z,59,-33,4133
,,0,2023-05-16T07:00:20.934Z,44,-14,4156
,,0,2023-05-16T07:00:20.954Z,39,-33,4137
,,0,2023-05-16T07:00:20.974Z,18,-51,4136
,,0,2023-05-16T07:00:20.994Z,58,-38,4103
,,0,2023-05-16T07:00:21.014Z,32,6,4121
,,0,2023-05-16T07:00:21.034Z,64,0,4102
,,0,2023-05-16T07:00:21.054Z,39,-43,4141
,,0,2023-05-16T07:00:21.074Z,18,-33,4127
,,0,2023-05-16T07:00:21.094Z,46,-21,4170
,,0,2023-05-16T07:00:21.114Z,51,-25,4158
,,0,2023-05-16T07:00:21.134Z,27,-50,4145
,,0,2023-05-16T07:00:21.154Z,31,-35,4160
,,0,2023-05-16T07:00:21.174Z,42,-35,4141
,,0,2023-05-16T07:00:21.194Z,11,-12,4153
,,0,2023-05-16T07:00:21.214Z,22,-27,4147
,,0,2023-05-16T07:00:21.234Z,54,-39,4096
,,0,2023-05-16T07:00:21.254Z,34,-37,4110
,,0,2023-05-16T07:00:21.274Z,45,-20,4127
,,0,2023-05-16T07:00:21.294Z,40,-26,4130
,,0,2023-05-16T07:00:21.314Z,44,-47,4122
,,0,2023-05-16T07:00:21.334Z,40,-50,4119
,,0,2023-05-16T07:00:21.354Z,34,-40,4142
,,0,2023-05-16T07:00:21.374Z,55,-31,4141
,,0,2023-05-16T07:00:21.394Z,56,-45,4102
,,0,2023-05-16T07:00:21.414Z,40,-23,4109
,,0,2023-05-16T07:00:21.434Z,15,-28,4152
,,0,2023-05-16T07:00:21.454Z,64,-25,4131
,,0,2023-05-16T07:00:21.474Z,70,-20,4116
,,0,2023-05-16T07:00:21.494Z,6,-18,4141
,,0,2023-05-16T07:00:21.514Z,45,-30,4101
,,0,2023-05-16T07:00:21.534Z,43,-33,4163
,,0,2023-05-16T07:00:21.554Z,54,-35,4165
,,0,2023-05-16T07:00:21.574Z,29,-37,4136
,,0,2023-05-16T07:00:21.594Z,46,-30,4117
,,0,2023-05-16T07:00:21.614Z,55,-9,4126
,,0,2023-05-16T07:00:21.634Z,41,2,4141
,,0,2023-05-16T07:00:21.654Z,34,-31,4149
,,0,2023-05-16T07:00:21.674Z,42,-60,4120
,,0,2023-05-16T07:00:21.694Z,49,-44,4134
,,0,2023-05-16T07:00:21.714Z,54,-6,4135
,,0,2023-05-16T07:00:21.734Z,42,-45,4144
,,0,2023-05-16T07:00:21.754Z,21,-29,4187
,,0,2023-05-16T07:00:21.774Z,6,-37,4141
,,0,2023-05-16T07:00:21.794Z,42,-11,4150
,,0,2023-05-16T07:00:21.814Z,48,-36,4156
,,0,2023-05-16T07:00:21.834Z,50,-44,4153
,,0,2023-05-16T07:00:21.854Z,40,-40,4150
,,0,2023-05-16T07:00:21.874Z,39,-45,4128
,,0,2023-05-16T07:00:21.894Z,38,-32,4144
,,0,2023-05-16T07:00:21.914Z,46,-17,4136
,,0,2023-05-16T07:00:21.934Z,36,-23,4141
,,0,2023-05-16T07:00:21.954Z,59,-41,4147
,,0,2023-05-16T07:00:21.974Z,49,-15,4117
,,0,2023-05-16T07:00:21.994Z,20,0,4155
,,0,2023-05-16T07:00:22.014Z,55,-23,4120
,,0,2023-05-16T07:00:22.034Z,43,-35,4142
,,0,2023-05-16T07:00:22.054Z,45,-53,4156
,,0,2023-05-16T07:00:22.074Z,32,-45,4125
,,0,2023-05-16T07:00:22.094Z,52,-35,4130
,,0,2023-05-16T07:00:22.114Z,31,-55,4124
,,0,2023-05-16T07:00:22.134Z,52,-18,4155
,,0,2023-05-16T07:00:22.154Z,34,-26,4149
,,0,2023-05-16T07:00:22.174Z,50,-45,4147
,,0,2023-05-16T07:00:22.194Z,76,-40,4155
,,0,2023-05-16T07:00:22.214Z,27,-30,4117
,,0,2023-05-16T07:00:22.234Z,17,-38,4169
,,0,2023-05-16T07:00:22.254Z,60,-48,4064
,,0,2023-05-16T07:00:22.274Z,41,-6,4156
,,0,2023-05-16T07:00:22.294Z,49,-17,4156
,,0,2023-05-16T07:00:22.314Z,55,-41,4128
,,0,2023-05-16T07:00:22.334Z,28,-47,4084
,,0,2023-05-16T07:00:22.354Z,33,-44,4162
,,0,2023-05-16T07:00:22.374Z,18,-30,4162
,,0,2023-05-16T07:00:22.394Z,48,-41,4145
,,0,2023-05-16T07:00:22.414Z,29,-41,4136
,,0,2023-05-16T07:00:22.434Z,38,-37,4154
,,0,2023-05-16T07:00:22.454Z,39,-31,4110
,,0,2023-05-16T07:00:22.474Z,44,-31,4166
,,0,2023-05-16T07:00:22.494Z,37,-38,4156
,,0,2023-05-16T07:00:22.514Z,41,-6,4165
,,0,2023-05-16T07:00:22.534Z,42,-34,4124
,,0,2023-05-16T07:00:22.554Z,44,-56,4151
,,0,2023-05-16T07:00:22.574Z,44,-48,4124
,,0,2023-05-16T07:00:22.594Z,15,-16,4137
,,0,2023-05-16T07:00:22.614Z,35,12,4132
,,0,2023-05-16T07:00:22.634Z,36,-41,4154
,,0,2023-05-16T07:00:22.654Z,34,-21,4162
,,0,2023-05-16T07:00:22.674Z,44,-18,4156
,,0,2023-05-16T07:00:22.694Z,60,-33,4116
,,0,2023-05-16T07:00:22.714Z,75,-38,4144
,,0,2023-05-16T07:00:22.734Z,55,-23,4134
,,0,2023-05-16T07:00:22.754Z,19,-23,4113
,,0,2023-05-16T07:00:22.774Z,67,-27,4110
,,0,2023-05-16T07:00:22.794Z,12,-8,4130
,,0,2023-05-16T07:00:22.814Z,11,-37,4141
,,0,2023-05-16T07:00:22.834Z,54,-46,4134
,,0,2023-05-16T07:00:22.854Z,36,-55,4133
,,0,2023-05-16T07:00:22.874Z,39,-32,4149
,,0,2023-05-16T07:00:22.894Z,3,-43,4159
,,0,2023-05-16T07:00:22.914Z,20,-40,4138
,,0,2023-05-16T07:00:22.934Z,56,-43,4106
,,0,2023-05-16T07:00:22.954Z,32,-40,4160
,,0,2023-05-16T07:00:22.974Z,21,-41,4123
,,0,2023-05-16T07:00:22.994Z,67,-15,4122
,,0,2023-05-16T07:00:23.014Z,25,-10,4117
,,0,2023-05-16T07:00:23.034Z,44,-30,4123
,,0,2023-05-16T07:00:23.054Z,49,-37,4152
,,0,2023-05-16T07:00:23.074Z,54,-29,4121
,,0,2023-05-16T07:00:23.094Z,61,-15,4149
,,0,2023-05-16T07:00:23.114Z,24,-42,4131
,,0,2023-05-16T07:00:23.134Z,48,-44,4138
,,0,2023-05-16T07:00:23.154Z,74,-14,4119
,,0,2023-05-16T07:00:23.174Z,49,2,4134
,,0,2023-05-16T07:00:23.194Z,49,-15,4140
,,0,2023-05-16T07:00:23.214Z,48,-27,4107
,,0,2023-05-16T07:00:23.234Z,32,-22,4149
,,0,2023-05-16T07:00:23.254Z,63,-26,4139
,,0,2023-05-16T07:00:23.274Z,-6,-23,4131
,,0,2023-05-16T07:00:23.294Z,48,-26,4117
,,0,2023-05-16T07:00:23.314Z,39,-51,4161
,,0,2023-05-16T07:00:23.334Z,42,-30,4130
,,0,2023-05-16T07:00:23.354Z,54,-39,4156
,,0,2023-05-16T07:00:23.374Z,33,-11,4121
,,0,2023-05-16T07:00:23.394Z,61,-8,4122
,,0,2023-05-16T07:00:23.414Z,32,-41,4136
,,0,2023-05-16T07:00:23.434Z,22,-29,4152
,,0,2023-05-16T07:00:23.454Z,42,-35,4116
,,0,2023-05-16T07:00:23.474Z,35,-22,4119
,,0,2023-05-16T07:00:23.494Z,67,-15,4136
,,0,2023-05-16T07:00:23.514Z,33,-29,4129
,,0,2023-05-16T07:00:23.534Z,23,-31,4117
,,0,2023-05-16T07:00:23.554Z,29,-44,4140
,,0,2023-05-16T07:00:23.574Z,49,-62,4132
,,0,2023-05-16T07:00:23.594Z,30,-46,4146
,,0,2023-05-16T07:00:23.614Z,73,-9,4172
,,0,2023-05-16T07:00:23.634Z,47,-21,4125
,,0,2023-05-16T07:00:23.654Z,28,-39,4137
,,0,2023-05-16T07:00:23.674Z,34,-49,4119
,,0,2023-05-16T07:00:23.694Z,51,-10,4159
,,0,2023-05-16T07:00:23.714Z,65,-13,4204
,,0,2023-05-16T07:00:23.734Z,58,-50,4111
,,0,2023-05-16T07:00:23.754Z,42,-39,4121
,,0,2023-05-16T07:00:23.774Z,48,-13,4171
,,0,2023-05-16T07:00:23.794Z,49,-31,4147
,,0,2023-05-16T07:00:23.814Z,33,-32,4144
,,0,2023-05-16T07:00:23.834Z,27,-17,4138
,,0,2023-05-16T07:00:23.854Z,45,-10,4129
,,0,2023-05-16T07:00:23.874Z,46,-31,4116
,,0,2023-05-16T07:00:23.894Z,22,-34,4108
,,0,2023-05-16T07:00:23.914Z,37,-39,4126
,,0,2023-05-16T07:00:23.934Z,77,-27,4158
,,0,2023-05-16T07:00:23.954Z,64,-21,4143
,,0,2023-05-16T07:00:23.974Z,34,-40,4094
,,0,2023-05-16T07:00:23.994Z,7,-29,4141
,,0,2023-05-16T07:00:24.014Z,48,-33,4149
,,0,2023-05-16T07:00:24.034Z,63,-27,4130
,,0,2023-05-16T07:00:24.054Z,55,-33,4138
,,0,2023-05-16T07:00:24.074Z,47,-44,4152
,,0,2023-05-16T07:00:24.094Z,33,-60,4155
,,0,2023-05-16T07:00:24.114Z,39,-33,4124
,,0,2023-05-16T07:00:24.134Z,34,-34,4129
,,0,2023-05-16T07:00:24.154Z,64,-48,4142
,,0,2023-05-16T07:00:24.174Z,41,5,4155
,,0,2023-05-16T07:00:24.194Z,31,-23,4175
,,0,2023-05-16T07:00:24.214Z,40,-43,4136
,,0,2023-05-16T07:00:24.234Z,52,-44,4134
,,0,2023-05-16T07:00:24.254Z,35,-29,4116
,,0,2023-05-16T07:00:24.274Z,26,-29,4157
,,0,2023-05-16T07:00:24.294Z,70,-18,4135
,,0,2023-05-16T07:00:24.314Z,45,-49,4170
,,0,2023-05-16T07:00:24.334Z,26,-27,4134
,,0,2023-05-16T07:00:24.354Z,57,-31,4115
,,0,2023-05-16T07:00:24.374Z,71,-17,4114
,,0,2023-05-16T07:00:24.394Z,58,-23,4157
,,0,2023-05-16T07:00:24.414Z,46,-58,4131
,,0,2023-05-16T07:00:24.434Z,56,-25,4129
,,0,2023-05-16T07:00:24.454Z,47,-30,4140
,,0,2023-05-16T07:00:24.474Z,61,-31,4152
,,0,2023-05-16T07:00:24.494Z,48,-39,4129
,,0,2023-05-16T07:00:24.514Z,46,-56,4134
,,0,2023-05-16T07:00:24.534Z,21,-33,4161
,,0,2023-05-16T07:00:24.554Z,51,-31,4125
,,0,2023-05-16T07:00:24.574Z,30,-49,4131
,,0,2023-05-16T07:00:24.594Z,11,-28,4155
,,0,2023-05-16T07:00:24.614Z,38,-35,4147
,,0,2023-05-16T07:00:24.634Z,43,-24,4147
,,0,2023-05-16T07:00:24.654Z,36,-25,4120
,,0,2023-05-16T07:00:24.674Z,34,-44,4112
,,0,2023-05-16T07:00:24.694Z,49,-7,4140
,,0,2023-05-16T07:00:24.714Z,61,-24,4128
,,0,2023-05-16T07:00:24.734Z,41,-29,4124
,,0,2023-05-16T07:00:24.754Z,36,-19,4149
,,0,2023-05-16T07:00:24.774Z,32,-31,4110
,,0,2023-05-16T07:00:24.794Z,54,-41,4107
,,0,2023-05-16T07:00:24.814Z,51,-22,4135
,,0,2023-05-16T07:00:24.834Z,63,-5,4132
,,0,2023-05-16T07:00:24.854Z,44,-31,4128
,,0,2023-05-16T07:00:24.874Z,53,-36,4146
,,0,2023-05-16T07:00:24.894Z,42,-35,4128
,,0,2023-05-16T07:00:24.914Z,50,-44,4170
,,0,2023-05-16T07:00:24.934Z,62,-29,4133
,,0,2023-05-16T07:00:24.954Z,55,-27,4149
,,0,2023-05-16T07:00:24.974Z,57,-22,4124
,,0,2023-05-16T07:00:24.994Z,32,-11,4140
,,0,2023-05-16T07:00:25.014Z,45,-38,4152
,,0,2023-05-16T07:00:25.034Z,43,-39,4106
,,0,2023-05-16T07:00:25.054Z,26,-38,4096
,,0,2023-05-16T07:00:25.074Z,44,-29,4136
,,0,2023-05-16T07:00:25.094Z,36,-14,4110
,,0,2023-05-16T07:00:25.114Z,16,-37,4154
,,0,2023-05-16T07:00:25.134Z,49,-47,4151
,,0,2023-05-16T07:00:25.154Z,39,-31,4161
,,0,2023-05-16T07:00:25.174Z,35,-34,4119
,,0,2023-05-16T07:00:25.194Z,40,-4,4128
,,0,2023-05-16T07:00:25.214Z,41,-13,4130
,,0,2023-05-16T07:00:25.234Z,51,-44,4144
,,0,2023-05-16T07:00:25.254Z,20,-37,4135
,,0,2023-05-16T07:00:25.274Z,36,-22,4123
,,0,2023-05-16T07:00:25.294Z,47,-9,4117
,,0,2023-05-16T07:00:25.314Z,38,-32,4144
,,0,2023-05-16T07:00:25.334Z,40,-20,4154
,,0,2023-05-16T07:00:25.354Z,33,-29,4148
,,0,2023-05-16T07:00:25.374Z,36,-15,4111
,,0,2023-05-16T07:00:25.394Z,27,-16,4179
,,0,2023-05-16T07:00:25.414Z,27,-49,4084
,,0,2023-05-16T07:00:25.434Z,51,-23,4147
,,0,2023-05-16T07:00:25.454Z,61,-39,4147
,,0,2023-05-16T07:00:25.474Z,55,-21,4121
,,0,2023-05-16T07:00:25.494Z,39,-31,4158
,,0,2023-05-16T07:00:25.514Z,32,-20,4158
,,0,2023-05-16T07:00:25.534Z,25,-31,4133
,,0,2023-05-16T07:00:25.554Z,57,-14,4121
,,0,2023-05-16T07:00:25.574Z,61,-7,4148
,,0,2023-05-16T07:00:25.594Z,34,-51,4132
,,0,2023-05-16T07:00:25.614Z,37,-36,4097
,,0,2023-05-16T07:00:25.634Z,54,-6,4137
,,0,2023-05-16T07:00:25.654Z,42,-12,4164
,,0,2023-05-16T07:00:25.674Z,7,-17,4137
,,0,2023-05-16T07:00:25.694Z,42,-26,4140
,,0,2023-05-16T07:00:25.714Z,51,-43,4145
,,0,2023-05-16T07:00:25.734Z,40,-39,4116
,,0,2023-05-16T07:00:25.754Z,49,-18,4138
,,0,2023-05-16T07:00:25.774Z,46,-44,4114
,,0,2023-05-16T07:00:25.794Z,48,-29,4121
,,0,2023-05-16T07:00:25.814Z,26,-51,4101
,,0,2023-05-16T07:00:25.834Z,49,-33,4151
,,0,2023-05-16T07:00:25.854Z,39,-40,4142
,,0,2023-05-16T07:00:25.874Z,52,-10,4138
,,0,2023-05-16T07:00:25.894Z,47,-24,4178
,,0,2023-05-16T07:00:25.914Z,31,-42,4161
,,0,2023-05-16T07:00:25.934Z,21,-26,4104
,,0,2023-05-16T07:00:25.954Z,52,-61,4127
,,0,2023-05-16T07:00:25.974Z,42,-42,4118
,,0,2023-05-16T07:00:25.994Z,24,-21,4146
,,0,2023-05-16T07:00:26.014Z,55,-20,4102
,,0,2023-05-16T07:00:26.034Z,39,-24,4135
,,0,2023-05-16T07:00:26.054Z,18,-60,4127
,,0,2023-05-16T07:00:26.074Z,29,-46,4116
,,0,2023-05-16T07:00:26.094Z,58,-20,4129
,,0,2023-05-16T07:00:26.114Z,66,-26,4121
,,0,2023-05-16T07:00:26.134Z,58,-45,4151
,,0,2023-05-16T07:00:26.154Z,46,-43,4173
,,0,2023-05-16T07:00:26.174Z,46,-39,4136
,,0,2023-05-16T07:00:26.194Z,42,-30,4163
,,0,2023-05-16T07:00:26.214Z,44,-16,4136
,,0,2023-05-16T07:00:26.234Z,45,-36,4150
,,0,2023-05-16T07:00:26.254Z,61,-29,4114
,,0,2023-05-16T07:00:26.274Z,51,-30,4133
,,0,2023-05-16T07:00:26.294Z,19,-7,4145
,,0,2023-05-16T07:00:26.314Z,38,-28,4138
,,0,2023-05-16T07:00:26.334Z,54,-36,4127
,,0,2023-05-16T07:00:26.354Z,9,-54,4128
,,0,2023-05-16T07:00:26.374Z,24,-30,4151
,,0,2023-05-16T07:00:26.394Z,33,-8,4132
,,0,2023-05-16T07:00:26.414Z,44,-57,4119
,,0,2023-05-16T07:00:26.434Z,18,-18,4145
,,0,2023-05-16T07:00:26.454Z,42,-66,4125
,,0,2023-05-16T07:00:26.474Z,42,-41,4147
,,0,2023-05-16T07:00:26.494Z,47,-25,4158
,,0,2023-05-16T07:00:26.514Z,17,-33,4131
,,0,2023-05-16T07:00:26.534Z,33,-40,4137
,,0,2023-05-16T07:00:26.554Z,29,-40,4140
,,0,2023-05-16T07:00:26.574Z,36,-22,4179
,,0,2023-05-16T07:00:26.594Z,33,-26,4127
,,0,2023-05-16T07:00:26.614Z,58,-28,4103
,,0,2023-05-16T07:00:26.634Z,54,-50,4129
,,0,2023-05-16T07:00:26.654Z,34,-34,4094
,,0,2023-05-16T07:00:26.674Z,29,-36,4152
,,0,2023-05-16T07:00:26.694Z,31,-52,4120
,,0,2023-05-16T07:00:26.714Z,39,-62,4138
,,0,2023-05-16T07:00:26.734Z,32,-47,4125
,,0,2023-05-16T07:00:26.754Z,21,-10,4141
,,0,2023-05-16T07:00:26.774Z,75,-8,4134
,,0,2023-05-16T07:00:26.794Z,39,-27,4129
,,0,2023-05-16T07:00:26.814Z,25,-29,4169
,,0,2023-05-16T07:00:26.834Z,24,-56,4178
,,0,2023-05-16T07:00:26.854Z,55,6,4159
,,0,2023-05-16T07:00:26.874Z,40,-12,4124
,,0,2023-05-16T07:00:26.894Z,57,-30,4135
,,0,2023-05-16T07:00:26.914Z,37,-12,4099
,,0,2023-05-16T07:00:26.934Z,40,-48,4135
,,0,2023-05-16T07:00:26.954Z,43,-10,4141
,,0,2023-05-16T07:00:26.974Z,52,-38,4059
,,0,2023-05-16T07:00:26.994Z,38,-26,4136
,,0,2023-05-16T07:00:27.014Z,73,-19,4102
,,0,2023-05-16T07:00:27.034Z,54,-19,4139
,,0,2023-05-16T07:00:27.054Z,62,-52,4126
,,0,2023-05-16T07:00:27.074Z,37,-30,4125
,,0,2023-05-16T07:00:27.094Z,47,-26,4153
,,0,2023-05-16T07:00:27.114Z,49,-27,4173
,,0,2023-05-16T07:00:27.134Z,49,-19,4124
,,0,2023-05-16T07:00:27.154Z,67,-38,4124
,,0,2023-05-16T07:00:27.174Z,41,-26,4180
,,0,2023-05-16T07:00:27.194Z,42,-30,4123
,,0,2023-05-16T07:00:27.214Z,50,-7,4150
,,0,2023-05-16T07:00:27.234Z,36,-50,4151
,,0,2023-05-16T07:00:27.254Z,40,-70,4138
,,0,2023-05-16T07:00:27.274Z,40,-31,4138
,,0,2023-05-16T07:00:27.294Z,54,-25,4137
,,0,2023-05-16T07:00:27.314Z,14,-50,4140
,,0,2023-05-16T07:00:27.334Z,36,-61,4149
,,0,2023-05-16T07:00:27.354Z,28,-50,4139
,,0,2023-05-16T07:00:27.374Z,36,-38,4124
,,0,2023-05-16T07:00:27.394Z,45,-13,4149
,,0,2023-05-16T07:00:27.414Z,32,-45,4137
,,0,2023-05-16T07:00:27.434Z,40,-39,4134
,,0,2023-05-16T07:00:27.454Z,34,-34,4144
,,0,2023-05-16T07:00:27.474Z,46,-31,4143
,,0,2023-05-16T07:00:27.494Z,33,-12,4131
,,0,2023-05-16T07:00:27.514Z,22,-39,4125
,,0,2023-05-16T07:00:27.534Z,24,-37,4107
,,0,2023-05-16T07:00:27.554Z,25,-32,4121
,,0,2023-05-16T07:00:27.574Z,28,-17,4124
,,0,2023-05-16T07:00:27.594Z,30,-21,4108
,,0,2023-05-16T07:00:27.614Z,58,-53,4152
,,0,2023-05-16T07:00:27.634Z,26,-26,4149
,,0,2023-05-16T07:00:27.654Z,24,-39,4143
,,0,2023-05-16T07:00:27.674Z,30,-22,4150
,,0,2023-05-16T07:00:27.694Z,47,4,4133
,,0,2023-05-16T07:00:27.714Z,39,-38,4128
,,0,2023-05-16T07:00:27.734Z,33,-30,4146
,,0,2023-05-16T07:00:27.754Z,62,-57,4135
,,0,2023-05-16T07:00:27.774Z,39,-38,4169
,,0,2023-05-16T07:00:27.794Z,44,-56,4148
,,0,2023-05-16T07:00:27.814Z,40,-46,4142
,,0,2023-05-16T07:00:27.834Z,27,-10,4130
,,0,2023-05-16T07:00:27.854Z,43,-6,4150
,,0,2023-05-16T07:00:27.874Z,41,-23,4152
,,0,2023-05-16T07:00:27.894Z,21,-16,4174
,,0,2023-05-16T07:00:27.914Z,28,-64,4157
,,0,2023-05-16T07:00:27.934Z,12,-21,4124
,,0,2023-05-16T07:00:27.954Z,58,-37,4136
,,0,2023-05-16T07:00:27.974Z,9,-26,4124
,,0,2023-05-16T07:00:27.994Z,52,-44,4168
,,0,2023-05-16T07:00:28.014Z,46,-17,4127
,,0,2023-05-16T07:00:28.034Z,49,-30,4128
,,0,2023-05-16T07:00:28.054Z,55,-14,4125
,,0,2023-05-16T07:00:28.074Z,17,-45,4147
,,0,2023-05-16T07:00:28.094Z,51,-43,4139
,,0,2023-05-16T07:00:28.114Z,48,-31,4128
,,0,2023-05-16T07:00:28.134Z,68,-29,4158
,,0,2023-05-16T07:00:28.154Z,68,-32,4149
,,0,2023-05-16T07:00:28.174Z,9,-29,4132
,,0,2023-05-16T07:00:28.194Z,52,-30,4126
,,0,2023-05-16T07:00:28.214Z,85,-17,4116
,,0,2023-05-16T07:00:28.234Z,41,-33,4132
,,0,2023-05-16T07:00:28.254Z,47,-21,4140
,,0,2023-05-16T07:00:28.274Z,66,-52,4143
,,0,2023-05-16T07:00:28.294Z,25,-44,4135
,,0,2023-05-16T07:00:28.314Z,40,-42,4155
,,0,2023-05-16T07:00:28.334Z,30,-58,4126
,,0,2023-05-16T07:00:28.354Z,61,-45,4105
,,0,2023-05-16T07:00:28.374Z,30,-16,4123
,,0,2023-05-16T07:00:28.394Z,40,-34,4079
,,0,2023-05-16T07:00:28.414Z,34,-54,4113
,,0,2023-05-16T07:00:28.434Z,25,-50,4146
,,0,2023-05-16T07:00:28.454Z,54,-20,4136
,,0,2023-05-16T07:00:28.474Z,70,-46,4143
,,0,2023-05-16T07:00:28.494Z,48,-48,4138
,,0,2023-05-16T07:00:28.514Z,50,-70,4132
,,0,2023-05-16T07:00:28.534Z,30,-37,4118
,,0,2023-05-16T07:00:28.554Z,72,-27,4131
,,0,2023-05-16T07:00:28.574Z,33,-5,4129
,,0,2023-05-16T07:00:28.594Z,67,-24,4123
,,0,2023-05-16T07:00:28.614Z,42,-46,4098
,,0,2023-05-16T07:00:28.634Z,26,-32,4139
,,0,2023-05-16T07:00:28.654Z,29,-46,4107
,,0,2023-05-16T07:00:28.674Z,27,-29,4125
,,0,2023-05-16T07:00:28.694Z,60,-22,4123
,,0,2023-05-16T07:00:28.714Z,56,-36,4156
,,0,2023-05-16T07:00:28.734Z,17,-20,4142
,,0,2023-05-16T07:00:28.754Z,25,-27,4152
,,0,2023-05-16T07:00:28.774Z,30,-19,4166
,,0,2023-05-16T07:00:28.794Z,46,-22,4154
,,0,2023-05-16T07:00:28.814Z,24,-25,4161
,,0,2023-05-16T07:00:28.834Z,45,-26,4141
,,0,2023-05-16T07:00:28.854Z,35,-61,4143
,,0,2023-05-16T07:00:28.874Z,48,-56,4151
,,0,2023-05-16T07:00:28.894Z,68,-41,4155
,,0,2023-05-16T07:00:28.914Z,56,-31,4134
